%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
44.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26625.9344370287, 187500.0, 187500.0, 187500.0, -0.068, -1.032, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317448579E9, 0.0, 2021-12-20 12:21:57.448
46.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26538.896744119735, 187500.0, 187500.0, 187500.0, -0.068, -1.032, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317455961E9, 0.0, 2021-12-20 12:21:57.455
48.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26443.834774951312, 187500.0, 187500.0, 187500.0, -0.068, -1.032, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317463719E9, 0.0, 2021-12-20 12:21:57.463
50.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26384.580300400296, 187500.0, 187500.0, 187500.0, -0.068, -1.032, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317469765E9, 0.0, 2021-12-20 12:21:57.469
52.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26327.91862820609, 187500.0, 187500.0, 187500.0, -0.065, -1.033, -0.046, 192.0, 127.0, 8.0, 111.5, 88.0, 127.0, 72.0, 0.0, 0.0, 0.0, 1.639999317478321E9, 0.0, 2021-12-20 12:21:57.478
54.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26221.949007743482, 187500.0, 187500.0, 187500.0, -0.065, -1.033, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999931748641E9, 0.0, 2021-12-20 12:21:57.486
56.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -26053.193337105913, 187500.0, 187500.0, 187500.0, -0.065, -1.033, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317493577E9, 0.0, 2021-12-20 12:21:57.493
58.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25892.93132936136, 187500.0, 187500.0, 187500.0, -0.065, -1.033, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6399993174996E9, 0.0, 2021-12-20 12:21:57.499
60.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25778.758618683652, 187500.0, 187500.0, 187500.0, -0.065, -1.033, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317508182E9, 0.0, 2021-12-20 12:21:57.508
62.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25726.90257154734, 187500.0, 187500.0, 187500.0, -0.0605, -1.0335, -0.045, 192.0, 127.0, 32.0, 111.5, 88.0, 127.0, 80.0, 0.0, 0.0, 0.0, 1.6399993175162E9, 0.0, 2021-12-20 12:21:57.516
64.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25679.04748666853, 187500.0, 187500.0, 187500.0, -0.0605, -1.0335, -0.045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317523254E9, 0.0, 2021-12-20 12:21:57.523
66.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25576.87766276332, 187500.0, 187500.0, 187500.0, -0.0605, -1.0335, -0.045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317530279E9, 0.0, 2021-12-20 12:21:57.530
68.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25411.18418111613, 187500.0, 187500.0, 187500.0, -0.0605, -1.0335, -0.045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317539115E9, 0.0, 2021-12-20 12:21:57.539
70.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25297.81613323881, 187500.0, 187500.0, 187500.0, -0.0605, -1.0335, -0.045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317546421E9, 0.0, 2021-12-20 12:21:57.546
72.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25258.52176648638, 187500.0, 187500.0, 187500.0, -0.06025, -1.03375, -0.0445, 192.0, 127.0, 16.0, 111.5, 88.0, 127.0, 80.0, 0.0, 0.0, 0.0, 1.639999317552646E9, 0.0, 2021-12-20 12:21:57.552
74.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25265.070827611784, 187500.0, 187500.0, 187500.0, -0.06025, -1.03375, -0.0445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317567882E9, 0.0, 2021-12-20 12:21:57.567
76.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25233.219591762972, 187500.0, 187500.0, 187500.0, -0.06025, -1.03375, -0.0445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317575961E9, 0.0, 2021-12-20 12:21:57.575
78.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25190.863036020164, 187500.0, 187500.0, 187500.0, -0.06025, -1.03375, -0.0445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317583007E9, 0.0, 2021-12-20 12:21:57.583
80.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25170.07591367673, 187500.0, 187500.0, 187500.0, -0.06025, -1.03375, -0.0445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317591115E9, 0.0, 2021-12-20 12:21:57.591
82.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25147.947686665975, 187500.0, 187500.0, 187500.0, -0.062125, -1.0318749999999999, -0.04525, 192.0, 127.0, 0.0, 111.5, 104.0, 127.0, 72.0, 0.0, 0.0, 0.0, 1.639999317598402E9, 0.0, 2021-12-20 12:21:57.598
84.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25130.893305646576, 187500.0, 187500.0, 187500.0, -0.062125, -1.0318749999999999, -0.04525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999931760503E9, 0.0, 2021-12-20 12:21:57.605
86.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25159.190614126997, 187500.0, 187500.0, 187500.0, -0.062125, -1.0318749999999999, -0.04525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317614661E9, 0.0, 2021-12-20 12:21:57.614
88.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25189.61133833067, 187500.0, 187500.0, 187500.0, -0.062125, -1.0318749999999999, -0.04525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317622172E9, 0.0, 2021-12-20 12:21:57.622
90.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25229.46449869448, 187500.0, 187500.0, 187500.0, -0.062125, -1.0318749999999999, -0.04525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317630282E9, 0.0, 2021-12-20 12:21:57.630
92.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25283.600423765234, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 126.5, 120.0, 111.5, 88.0, 127.0, 56.0, 0.0, 0.0, 0.0, 1.63999931763473E9, 0.0, 2021-12-20 12:21:57.634
94.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25327.990988253474, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317642621E9, 0.0, 2021-12-20 12:21:57.642
96.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25327.566305108823, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317651744E9, 0.0, 2021-12-20 12:21:57.651
98.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25335.54587787937, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317658641E9, 0.0, 2021-12-20 12:21:57.658
100.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25333.958904023042, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317666366E9, 0.0, 2021-12-20 12:21:57.666
102.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25337.06579650233, 187500.0, 187500.0, 187500.0, -0.0640625, -1.0329375, -0.047625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317673349E9, 0.0, 2021-12-20 12:21:57.673
104.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25311.473049101, 187500.0, 187500.0, 187500.0, -0.066, -1.036, -0.05, 192.0, 126.5, 120.0, 111.5, 80.0, 127.0, 56.0, 0.0, 0.0, 0.0, 1.639999317687435E9, 0.0, 2021-12-20 12:21:57.687
106.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25279.755923718923, 187500.0, 187500.0, 187500.0, -0.066, -1.036, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317696012E9, 0.0, 2021-12-20 12:21:57.696
108.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25258.85704265321, 187500.0, 187500.0, 187500.0, -0.066, -1.036, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317703959E9, 0.0, 2021-12-20 12:21:57.703
110.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25277.38663880666, 187500.0, 187500.0, 187500.0, -0.066, -1.036, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317709978E9, 0.0, 2021-12-20 12:21:57.709
112.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25272.603365493225, 187500.0, 187500.0, 187500.0, -0.066, -1.036, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317718857E9, 0.0, 2021-12-20 12:21:57.718
114.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25239.09810055472, 187500.0, 187500.0, 187500.0, -0.064, -1.03, -0.046, 192.0, 127.0, 0.0, 111.5, 104.0, 127.0, 72.0, 0.0, 0.0, 0.0, 1.639999317726685E9, 0.0, 2021-12-20 12:21:57.726
116.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25247.14472855863, 187500.0, 187500.0, 187500.0, -0.064, -1.03, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317733868E9, 0.0, 2021-12-20 12:21:57.733
118.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25208.632672862135, 187500.0, 187500.0, 187500.0, -0.064, -1.03, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999931774049E9, 0.0, 2021-12-20 12:21:57.740
120.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25100.807857609732, 187500.0, 187500.0, 187500.0, -0.064, -1.03, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317747275E9, 0.0, 2021-12-20 12:21:57.747
122.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24997.118115081565, 187500.0, 187500.0, 187500.0, -0.064, -1.03, -0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317755149E9, 0.0, 2021-12-20 12:21:57.755
124.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24917.165925164933, 187500.0, 187500.0, 187500.0, -0.062, -1.026, -0.05, 192.0, 127.0, 8.0, 111.5, 120.0, 127.0, 56.0, 0.0, 0.0, 0.0, 1.639999317763095E9, 0.0, 2021-12-20 12:21:57.763
126.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24856.615049435502, 187500.0, 187500.0, 187500.0, -0.062, -1.026, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317771499E9, 0.0, 2021-12-20 12:21:57.771
128.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24860.77247390419, 187500.0, 187500.0, 187500.0, -0.062, -1.026, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317779303E9, 0.0, 2021-12-20 12:21:57.779
130.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24902.88316045799, 187500.0, 187500.0, 187500.0, -0.062, -1.026, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317786502E9, 0.0, 2021-12-20 12:21:57.786
132.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24954.426283171928, 187500.0, 187500.0, 187500.0, -0.062, -1.026, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317792488E9, 0.0, 2021-12-20 12:21:57.792
134.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24971.391257213505, 187500.0, 187500.0, 187500.0, -0.062, -1.028, -0.05, 192.0, 127.0, 8.0, 111.5, 112.0, 127.0, 56.0, 0.0, 0.0, 0.0, 1.639999317800779E9, 0.0, 2021-12-20 12:21:57.800
136.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24973.84994910359, 187500.0, 187500.0, 187500.0, -0.062, -1.028, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317817084E9, 0.0, 2021-12-20 12:21:57.817
138.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24998.101591837596, 187500.0, 187500.0, 187500.0, -0.062, -1.028, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317822551E9, 0.0, 2021-12-20 12:21:57.822
140.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -25001.18613257243, 187500.0, 187500.0, 187500.0, -0.062, -1.028, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6399993178302E9, 0.0, 2021-12-20 12:21:57.830
142.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24889.628575995994, 187500.0, 187500.0, 187500.0, -0.062, -1.028, -0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317838909E9, 0.0, 2021-12-20 12:21:57.838
144.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24685.713611330226, 187500.0, 187500.0, 187500.0, -0.064, -1.028, -0.052000000000000005, 192.0, 127.0, 0.0, 111.5, 112.0, 127.0, 48.0, 0.0, 0.0, 0.0, 1.639999317845626E9, 0.0, 2021-12-20 12:21:57.845
146.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24507.458449299153, 187500.0, 187500.0, 187500.0, -0.064, -1.028, -0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317853656E9, 0.0, 2021-12-20 12:21:57.853
148.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24336.95934259407, 187500.0, 187500.0, 187500.0, -0.064, -1.028, -0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999931786086E9, 0.0, 2021-12-20 12:21:57.860
150.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24213.354195756223, 187500.0, 187500.0, 187500.0, -0.064, -1.028, -0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317867987E9, 0.0, 2021-12-20 12:21:57.867
152.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24174.64097435963, 187500.0, 187500.0, 187500.0, -0.064, -1.028, -0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317875983E9, 0.0, 2021-12-20 12:21:57.875
154.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24095.49344724339, 187500.0, 187500.0, 187500.0, -0.066, -1.03, -0.053000000000000005, 192.0, 126.5, 112.0, 111.5, 96.0, 127.0, 40.0, 0.0, 0.0, 0.0, 1.639999317883282E9, 0.0, 2021-12-20 12:21:57.883
156.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -24036.70835932593, 187500.0, 187500.0, 187500.0, -0.066, -1.03, -0.053000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317891816E9, 0.0, 2021-12-20 12:21:57.891
158.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23970.83776841614, 187500.0, 187500.0, 187500.0, -0.066, -1.03, -0.053000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317898413E9, 0.0, 2021-12-20 12:21:57.898
160.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23891.4890755998, 187500.0, 187500.0, 187500.0, -0.066, -1.03, -0.053000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317905113E9, 0.0, 2021-12-20 12:21:57.905
162.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23746.94034420733, 187500.0, 187500.0, 187500.0, -0.066, -1.03, -0.053000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317914587E9, 0.0, 2021-12-20 12:21:57.914
164.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23589.204083586228, 187500.0, 187500.0, 187500.0, -0.068, -1.0310000000000001, -0.05450000000000001, 192.0, 126.5, 104.0, 111.5, 96.0, 127.0, 32.0, 0.0, 0.0, 0.0, 1.639999317921175E9, 0.0, 2021-12-20 12:21:57.921
166.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23448.678666195712, 187500.0, 187500.0, 187500.0, -0.068, -1.0310000000000001, -0.05450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317934796E9, 0.0, 2021-12-20 12:21:57.934
168.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23279.118332757753, 187500.0, 187500.0, 187500.0, -0.068, -1.0310000000000001, -0.05450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317942803E9, 0.0, 2021-12-20 12:21:57.942
170.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23160.385866211163, 187500.0, 187500.0, 187500.0, -0.068, -1.0310000000000001, -0.05450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317950383E9, 0.0, 2021-12-20 12:21:57.950
172.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -23043.93327759901, 187500.0, 187500.0, 187500.0, -0.068, -1.0310000000000001, -0.05450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317958131E9, 0.0, 2021-12-20 12:21:57.958
174.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -22910.381604478553, 187500.0, 187500.0, 187500.0, -0.068, -1.0325000000000002, -0.053250000000000006, 192.0, 126.5, 112.0, 111.5, 88.0, 127.0, 48.0, 0.0, 0.0, 0.0, 1.639999317966194E9, 0.0, 2021-12-20 12:21:57.966
176.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -22707.316006102086, 187500.0, 187500.0, 187500.0, -0.068, -1.0325000000000002, -0.053250000000000006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999317973387E9, 0.0, 2021-12-20 12:21:57.973
